word,sentence,audio_path,source,license,status
дека,Сите велат дека пет недели е малку да се влезе во форма.,common_voice_mk_39779860.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
може,Па кој грип може да биде пријатен?,common_voice_mk_39779868.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
па,Па кој грип може да биде пријатен?,common_voice_mk_39779868.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
една,Една поголема капка се стркала надолу струмоглаво.,common_voice_mk_39779869.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Една поголема капка се стркала надолу струмоглаво.,common_voice_mk_39779869.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
меѓутоа,Тој сакаше да се тепа меѓутоа тие не му дозволија.,common_voice_mk_39779918.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
му,Тој сакаше да се тепа меѓутоа тие не му дозволија.,common_voice_mk_39779918.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Тој сакаше да се тепа меѓутоа тие не му дозволија.,common_voice_mk_39779918.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Внимавај на коските кога ќе го составуваш лицето на младоста.,common_voice_mk_39779919.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,Внимавај на коските кога ќе го составуваш лицето на младоста.,common_voice_mk_39779919.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
почеток,Но тоа беше само почеток на неговиот богат сексуален живот.,common_voice_mk_39790273.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
неговиот,Но тоа беше само почеток на неговиот богат сексуален живот.,common_voice_mk_39790273.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,Но тоа беше само почеток на неговиот богат сексуален живот.,common_voice_mk_39790273.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,Но тоа беше само почеток на неговиот богат сексуален живот.,common_voice_mk_39790273.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
беше,Но тоа беше само почеток на неговиот богат сексуален живот.,common_voice_mk_39790273.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
може,Подметот или субјектот во реченицата може да биде испуштен.,common_voice_mk_39790275.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Подоцна напишала дека смртта не ја плаши.,common_voice_mk_39790276.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
дека,Подоцна напишала дека смртта не ја плаши.,common_voice_mk_39790276.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
земјата,Земјата кружи по патеката на својата орбита околу сонцето.,common_voice_mk_39790295.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
по,Земјата кружи по патеката на својата орбита околу сонцето.,common_voice_mk_39790295.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
орбита,Земјата кружи по патеката на својата орбита околу сонцето.,common_voice_mk_39790295.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
сонцето,Земјата кружи по патеката на својата орбита околу сонцето.,common_voice_mk_39790295.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
околу,Земјата кружи по патеката на својата орбита околу сонцето.,common_voice_mk_39790295.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Серијата го прикажала првиот бакнеж меѓу две различни раси на американската телевизија.,common_voice_mk_39790296.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
две,Серијата го прикажала првиот бакнеж меѓу две различни раси на американската телевизија.,common_voice_mk_39790296.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
првиот,Серијата го прикажала првиот бакнеж меѓу две различни раси на американската телевизија.,common_voice_mk_39790296.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
меѓу,Серијата го прикажала првиот бакнеж меѓу две различни раси на американската телевизија.,common_voice_mk_39790296.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
различни,Серијата го прикажала првиот бакнеж меѓу две различни раси на американската телевизија.,common_voice_mk_39790296.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
така,"Така, многу крваво завршува историјата на семејството и нивното владеење.",common_voice_mk_39790298.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нивното,"Така, многу крваво завршува историјата на семејството и нивното владеење.",common_voice_mk_39790298.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
бил,Тито бил диктатор и умрел од гнетење тулумби и еклери.,common_voice_mk_39790300.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нема,Човековата неблагодарност нема граници.,common_voice_mk_39790306.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,Пишувам затоа што верувам во магиската моќ на зборот.,common_voice_mk_39790308.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Човек најмногу се учи на ненаметливост кога има таков сосед.,common_voice_mk_39790309.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,Бог ли сум што никогаш не смее да разочара?,common_voice_mk_39790319.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,Понекогаш погледот ти е како туѓ јазик.,common_voice_mk_39790324.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
понекогаш,Понекогаш погледот ти е како туѓ јазик.,common_voice_mk_39790324.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
дека,Мислиш дека така ми се чини затоа што мажот ми е цајкан?,common_voice_mk_39790332.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,Мислиш дека така ми се чини затоа што мажот ми е цајкан?,common_voice_mk_39790332.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
така,Мислиш дека така ми се чини затоа што мажот ми е цајкан?,common_voice_mk_39790332.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Мислиш дека така ми се чини затоа што мажот ми е цајкан?,common_voice_mk_39790332.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нема,"Нема таква литература, а да биде врвна.",common_voice_mk_39790334.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Го сфативме тоа дури кога се најдовме заглавени во куп автомобили.,common_voice_mk_39790340.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,Го сфативме тоа дури кога се најдовме заглавени во куп автомобили.,common_voice_mk_39790340.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
